Date,D_ANDO,D_IMHA,D_SUDK,D_YENJ,D_GNWE,D_GMBH,D_YEOC,D_HAPC,D_NAMG,D_MIRY
2006-06-15,51.7,19.96,NA,NA,NA,NA,NA,41.7,90,2.91
2006-06-16,49.8,19.81,NA,NA,NA,NA,NA,40.6,81,2.88
2006-06-17,50.2,19.94,NA,NA,NA,NA,NA,40.7,88.9,2.84
2006-06-18,49.6,19.57,NA,NA,NA,NA,NA,41.2,89.3,2.85
2006-06-19,50.2,20.04,NA,NA,NA,NA,NA,40.6,90.3,2.74
2006-06-20,49.8,19.93,NA,NA,NA,NA,NA,40.6,91.4,2.68
2006-06-21,50.4,19.92,NA,NA,NA,NA,NA,40.7,92.7,2.65
2006-06-22,50.1,19.62,NA,NA,NA,NA,NA,40.6,93.4,2.73
2006-06-23,50,19.81,NA,NA,NA,NA,NA,40.6,93.3,2.78
2006-06-24,49.9,20,NA,NA,NA,NA,NA,40.5,94,2.78
2006-06-25,50,19.89,NA,NA,NA,NA,NA,40.6,94.6,2.74
2006-06-26,50.2,19.89,NA,NA,NA,NA,NA,20.3,93.8,2.78
2006-06-27,49.6,19.9,NA,NA,NA,NA,NA,20.4,93.4,2.83
2006-06-28,50,19.88,NA,NA,NA,NA,NA,20.3,93.7,2.82
2006-06-29,50,19.66,NA,NA,NA,NA,NA,20.4,94.2,2.84
2006-06-30,50.2,19.96,NA,NA,NA,NA,NA,20.3,95.2,2.87
2006-07-01,45.5,14.76,NA,NA,NA,NA,NA,20.2,96.1,2.76
2006-07-02,44.8,14.86,NA,NA,NA,NA,NA,20.3,93,2.82
2006-07-03,45,14.85,NA,NA,NA,NA,NA,20.3,92,2.82
2006-07-04,45.1,14.95,NA,NA,NA,NA,NA,20.3,91.6,2.82
2006-07-05,45,14.94,NA,NA,NA,NA,NA,20.3,190.53,2.79
2006-07-06,45,14.84,NA,NA,NA,NA,NA,20.4,298.23,2.85
2006-07-07,45,14.84,NA,NA,NA,NA,NA,20.3,353.69,2.67
2006-07-08,45.4,15.05,NA,NA,NA,NA,NA,20.4,456.65,3.6
2006-07-09,45,14.85,NA,NA,NA,NA,NA,20.3,834.55,5.12
2006-07-10,45,12.82,NA,NA,NA,NA,NA,20.3,NA,39.39
2006-07-11,45,60.32,NA,NA,NA,NA,NA,20.3,NA,149.06
2006-07-12,45.1,113,NA,NA,NA,NA,NA,20.2,NA,52.67
2006-07-13,45,113.5,NA,NA,NA,NA,NA,51,956.99,26.45
2006-07-14,45,112.7,NA,NA,NA,NA,NA,108.4,749.01,14.75
2006-07-15,66,112.6,NA,NA,NA,NA,NA,109.3,297.92,9.08
2006-07-16,146.1,112.8,NA,NA,NA,NA,NA,110.7,390.91,6.97
2006-07-17,140,366.14,NA,NA,NA,NA,NA,110.2,505.98,11.38
2006-07-18,128.9,488.42,NA,NA,NA,NA,NA,109.8,881.74,37.99
2006-07-19,100.9,603.87,NA,NA,NA,NA,NA,107.5,NA,82.86
2006-07-20,159.5,643.76,NA,NA,NA,NA,NA,103.5,NA,40.9
2006-07-21,156,617.65,NA,NA,NA,NA,NA,103.4,989.47,23.65
2006-07-22,164.2,474.65,NA,NA,NA,NA,NA,104.6,461.89,14.01
2006-07-23,169.9,287.49,NA,NA,NA,NA,NA,104.9,238.6,9.06
2006-07-24,163.4,175.49,NA,NA,NA,NA,NA,104.9,142.86,6.15
2006-07-25,160.8,125.25,NA,NA,NA,NA,NA,105,47,4.64
2006-07-26,159.7,147.1,NA,NA,NA,NA,NA,104.9,107.92,7.5
2006-07-27,158.9,260.67,NA,NA,NA,NA,NA,14.4,287.11,21.68
2006-07-28,159.1,201.84,NA,NA,NA,NA,NA,15.4,342.54,13.9
2006-07-29,159.8,217.09,NA,NA,NA,NA,NA,15.3,406.02,8.46
2006-07-30,159.3,256.55,NA,NA,NA,NA,NA,26,88.6,5.73
2006-07-31,158.6,150.99,NA,NA,NA,NA,NA,104.5,88.9,4.23
2006-08-01,157.4,116.3,NA,NA,NA,NA,NA,104.7,89.3,3.2
2006-08-02,157.6,115.9,NA,NA,NA,NA,NA,104.7,42.86,2.38
2006-08-03,158.8,113.9,NA,NA,NA,NA,NA,105.6,40.4,2.04
2006-08-04,158.8,112.2,NA,NA,NA,NA,NA,105.4,40.6,2.62
2006-08-05,155.7,106.4,NA,NA,NA,NA,NA,100.1,40.9,2.62
2006-08-06,120.9,79.7,NA,NA,NA,NA,NA,73.6,40.3,2.61
2006-08-07,119.2,81,NA,NA,NA,NA,NA,75,35,2.64
2006-08-08,119,80.3,NA,NA,NA,NA,NA,74.4,41.1,2.62
2006-08-09,116.6,78.7,NA,NA,NA,NA,NA,73.9,40.7,2.58
2006-08-10,63,21.84,NA,NA,NA,NA,NA,25.5,41.7,2.6
2006-08-11,60.1,24.8,NA,NA,NA,NA,NA,25.4,43.2,2.65
2006-08-12,61.5,25.47,NA,NA,NA,NA,NA,25.4,41.8,2.65
2006-08-13,60,24.77,NA,NA,NA,NA,NA,25.3,41.9,2.67
2006-08-14,60.1,24.66,NA,NA,NA,NA,NA,25.3,41.9,2.68
2006-08-15,62.9,24.86,NA,NA,NA,NA,NA,25.4,42.3,2.63
2006-08-16,63,24.96,NA,NA,NA,NA,NA,25.4,42.6,2.62
2006-08-17,86,67.85,NA,NA,NA,NA,NA,62.2,66.1,2.66
2006-08-18,115.9,85.84,NA,NA,NA,NA,NA,79.4,96.2,2.7
2006-08-19,120.6,81.41,NA,NA,NA,NA,NA,79.8,60.6,2.65
2006-08-20,60,25.62,NA,NA,NA,NA,NA,25.5,35.3,2.7
2006-08-21,60.1,25.72,NA,NA,NA,NA,NA,25.3,35.3,2.76
2006-08-22,59.8,26.02,NA,NA,NA,NA,NA,25.4,35.8,2.69
2006-08-23,50.1,19.73,NA,NA,NA,NA,NA,20.2,35.6,2.68
2006-08-24,50,19.83,NA,NA,NA,NA,NA,20.2,35.3,2.7
2006-08-25,50,20.33,NA,NA,NA,NA,NA,21.7,35.4,2.7
2006-08-26,50.1,20.27,NA,NA,NA,NA,NA,20.4,33.2,2.76
2006-08-27,50.2,20.78,NA,NA,NA,NA,NA,20.2,51.9,2.73
2006-08-28,49.7,20.76,NA,NA,NA,NA,NA,20.1,83.7,2.76
2006-08-29,50,20.33,NA,NA,NA,NA,NA,20.3,83,2.79
2006-08-30,50.2,20.74,NA,NA,NA,NA,NA,20.4,82,2.73
2006-08-31,49.8,19.75,NA,NA,NA,NA,NA,20.4,86.6,2.68
2006-09-01,37,14.65,NA,NA,NA,NA,NA,20.1,44.1,2.63
2006-09-02,37,14.74,NA,NA,NA,NA,NA,18.3,45,2.78
2006-09-03,37.3,14.74,NA,NA,NA,NA,NA,18.4,45.3,2.72
2006-09-04,37,14.64,NA,NA,NA,NA,NA,18.4,45.4,2.47
2006-09-05,37.1,14.63,NA,NA,NA,NA,NA,18.5,45.5,2.59
2006-09-06,37.1,13.71,NA,NA,NA,NA,NA,18.2,45.8,2.68
2006-09-07,36.9,14.7,NA,NA,NA,NA,NA,18.1,45.6,2.69
2006-09-08,36.8,14.63,NA,NA,NA,NA,NA,18.4,45.8,2.68
2006-09-09,37,14.63,NA,NA,NA,NA,NA,18.3,45.5,2.68
2006-09-10,37.2,14.72,NA,NA,NA,NA,NA,18.2,45.5,2.72
2006-09-11,36.7,14.04,NA,NA,NA,NA,NA,18.4,46.4,2.68
2006-09-12,37.2,13.78,NA,NA,NA,NA,NA,18.4,46.3,2.7
2006-09-13,37,13.83,NA,NA,NA,NA,NA,18.4,43.4,2.69
2006-09-14,37,13.68,NA,NA,NA,NA,NA,18.4,21.7,2.69
2006-09-15,37,12.79,NA,NA,NA,NA,NA,18.3,32.7,2.7
2006-09-16,36.9,11.78,NA,NA,NA,NA,NA,18.2,161.19,2.76
2006-09-17,36.8,11.68,NA,NA,NA,NA,NA,18.2,192.47,2.76
2006-09-18,37,11.58,NA,NA,NA,NA,NA,18.5,61.4,2.8
2006-09-19,37,11.76,NA,NA,NA,NA,NA,18.2,25.2,2.57
2006-09-20,36.8,11.66,NA,NA,NA,NA,NA,18.5,25.2,2.89
2006-09-21,37,12.26,NA,NA,NA,NA,NA,18.2,25.1,2.69
2006-09-22,37.3,13.58,NA,NA,NA,NA,NA,18.3,24.8,2.68
2006-09-23,37,13.48,NA,NA,NA,NA,NA,18.2,25.1,2.72
2006-09-24,37,13.58,NA,NA,NA,NA,NA,18.3,24.2,2.66
2006-09-25,37.1,13.39,NA,NA,NA,NA,NA,18.2,25.1,2.7
2006-09-26,37.3,13.52,NA,NA,NA,NA,NA,18.6,24.5,2.72
2006-09-27,36.9,13.22,NA,NA,NA,NA,NA,18.3,25,2.69
2006-09-28,37.1,13.38,NA,NA,NA,NA,NA,18.4,25.1,2.68
2006-09-29,36.9,13.41,NA,NA,NA,NA,NA,18.1,22.5,2.69
2006-09-30,37,13.41,NA,NA,NA,NA,NA,18.3,25.3,2.71
2006-10-01,17.9,16.61,NA,NA,NA,NA,NA,17.3,14,2.71
2006-10-02,18,16.5,NA,NA,NA,NA,NA,17.3,14,2.71
2006-10-03,17.6,16.11,NA,NA,NA,NA,NA,17.2,13.9,2.7
2006-10-04,17.9,16.5,NA,NA,NA,NA,NA,17.1,13.9,2.69
2006-10-05,18,16.27,NA,NA,NA,NA,NA,17.2,13.9,2.68
2006-10-06,18.2,16.7,NA,NA,NA,NA,NA,17.3,14.7,2.71
2006-10-07,18,15.5,NA,NA,NA,NA,NA,17.1,13.9,2.69
2006-10-08,17.9,16.39,NA,NA,NA,NA,NA,17.1,13.9,2.66
2006-10-09,17.8,16.39,NA,NA,NA,NA,NA,17.2,14.4,2.78
2006-10-10,18.1,16.59,NA,NA,NA,NA,NA,17.4,14.1,2.74
2006-10-11,18.1,16.49,NA,NA,NA,NA,NA,17.3,13.9,2.76
2006-10-12,18.1,16.49,NA,NA,NA,NA,NA,17.3,14,2.81
2006-10-13,18.1,16.49,NA,NA,NA,NA,NA,17.2,13.9,2.76
2006-10-14,18.1,16.48,NA,NA,NA,NA,NA,17.2,13.8,2.77
2006-10-15,17.4,16.48,NA,NA,NA,NA,NA,17.1,14,2.77
2006-10-16,18.2,16.48,NA,NA,NA,NA,NA,17.2,14.2,2.76
2006-10-17,18,16.47,NA,NA,NA,NA,NA,17.2,13.9,2.83
2006-10-18,18.1,16.57,NA,NA,NA,NA,NA,17.3,13.9,2.74
2006-10-19,18,16.43,NA,NA,NA,NA,NA,17.3,13.9,2.69
2006-10-20,18.2,16.37,NA,NA,NA,NA,NA,17.2,13.9,2.76
2006-10-21,17.9,16.36,NA,NA,NA,NA,NA,17.1,13.8,2.76
2006-10-22,18,16.24,NA,NA,NA,NA,NA,17.3,13.9,2.72
2006-10-23,17.9,17.33,NA,NA,NA,NA,NA,14.8,13.9,2.76
2006-10-24,18,16.26,NA,NA,NA,NA,NA,17,14,2.74
2006-10-25,17.21,16.46,NA,NA,NA,NA,NA,17.1,13.9,2.79
2006-10-26,17.9,16.25,NA,NA,NA,NA,NA,17.3,13.9,2.83
2006-10-27,17.8,16.26,NA,NA,NA,NA,NA,17.3,14,2.71
2006-10-28,18,16.45,NA,NA,NA,NA,NA,17.2,13.9,2.76
2006-10-29,18.1,16.15,NA,NA,NA,NA,NA,17.3,13.9,2.8
2006-10-30,17.97,16.34,NA,NA,NA,NA,NA,17.5,13.8,2.74
2006-10-31,17.5,16.34,NA,NA,NA,NA,NA,17.2,13.9,2.74
2006-11-01,21,8.21,NA,NA,NA,NA,NA,16.4,13.9,1.8
2006-11-02,21,8.28,NA,NA,NA,NA,NA,16.3,13.9,1.26
2006-11-03,20.9,8.3,NA,NA,NA,NA,NA,16.2,13.9,1.21
2006-11-04,21,8.3,NA,NA,NA,NA,NA,16.1,13.9,1.24
2006-11-05,21.4,8.3,NA,NA,NA,NA,NA,16.4,14,1.25
2006-11-06,21,8.3,NA,NA,NA,NA,NA,16.2,13.9,1.23
2006-11-07,21.2,9.12,NA,NA,NA,NA,NA,16.1,14,1.3
2006-11-08,21,9.94,NA,NA,NA,NA,NA,16.2,14,1.28
2006-11-09,21.1,9.86,NA,NA,NA,NA,NA,16.2,14,1.27
2006-11-10,20.7,9.97,NA,NA,NA,NA,NA,16.4,14,1.21
2006-11-11,20.8,9.98,NA,NA,NA,NA,NA,16.1,13.9,1.21
2006-11-12,20.9,9.98,NA,NA,NA,NA,NA,16.1,14,1.22
2006-11-13,20.9,9.95,NA,NA,NA,NA,NA,16.1,13.7,1.22
2006-11-14,20.7,10.01,NA,NA,NA,NA,NA,16.1,13.9,1.21
2006-11-15,20.9,9.99,NA,NA,NA,NA,NA,16.2,13.8,1.27
2006-11-16,20.9,9.96,NA,NA,NA,NA,NA,16.2,12.4,1.28
2006-11-17,21,9.93,NA,NA,NA,NA,NA,16.6,14.81,1.26
2006-11-18,21.2,9.94,NA,NA,NA,NA,NA,16.2,13.8,1.22
2006-11-19,21,9.89,NA,NA,NA,NA,NA,16.2,13.9,1.23
2006-11-20,24.7,4.87,NA,NA,NA,NA,NA,16.3,14,1.31
2006-11-21,24.3,4.77,NA,NA,NA,NA,NA,16.3,14.1,1.32
2006-11-22,24.3,4.75,NA,NA,NA,NA,NA,16.2,14,1.32
2006-11-23,24.6,4.8,NA,NA,NA,NA,NA,16.3,14,1.29
2006-11-24,20.8,10.07,NA,NA,NA,NA,NA,16.2,13.9,1.37
2006-11-25,21,10.07,NA,NA,NA,NA,NA,16.1,13.9,1.34
2006-11-26,20.7,10.07,NA,NA,NA,NA,NA,16.2,14,1.32
2006-11-27,21,10.07,NA,NA,NA,NA,NA,16.2,13.9,1.31
2006-11-28,20.9,9.59,NA,NA,NA,NA,NA,16.2,14,1.29
2006-11-29,21.1,10.06,NA,NA,NA,NA,NA,16.3,13.9,1.38
2006-11-30,21.1,10,NA,NA,NA,NA,NA,16.2,13.9,1.34
2006-12-01,24.9,8.47,NA,NA,NA,NA,NA,16.8,12.9,1.37
2006-12-02,24.9,12.26,NA,NA,NA,NA,NA,16.1,13,1.31
2006-12-03,25.1,4.87,NA,NA,NA,NA,NA,16.2,12.9,1.36
2006-12-04,21.9,7.07,NA,NA,NA,NA,NA,16.2,11.1,1.36
2006-12-05,25.1,4.83,NA,NA,NA,NA,NA,16.3,12.9,1.33
2006-12-06,24.5,4.85,NA,NA,NA,NA,NA,16.2,12.9,1.34
2006-12-07,25.1,8.45,NA,NA,NA,NA,NA,16.2,12.9,1.38
2006-12-08,24.9,4.86,NA,NA,NA,NA,NA,16.3,12.9,1.36
2006-12-09,24.8,4.85,NA,NA,NA,NA,NA,16,13,1.33
2006-12-10,24.9,8.61,NA,NA,NA,NA,NA,16.2,12.9,1.31
2006-12-11,25,4.85,NA,NA,NA,NA,NA,16.2,13.1,1.27
2006-12-12,24.9,4.85,NA,NA,NA,NA,NA,16.2,12.9,1.19
2006-12-13,25.34,7.37,NA,NA,NA,NA,NA,16.1,12.9,1.18
2006-12-14,24.74,4.84,NA,NA,NA,NA,NA,16.1,13.3,0.99
2006-12-15,24.9,4.84,NA,NA,NA,NA,NA,16.4,13.2,1.26
2006-12-16,25.2,5.05,NA,NA,NA,NA,NA,15.9,13.1,1.15
2006-12-17,24.4,4.95,NA,NA,NA,NA,NA,16.1,12.9,1.08
2006-12-18,24.8,4.84,NA,NA,NA,NA,NA,16.1,12.8,1.13
2006-12-19,24.9,8.61,NA,NA,NA,NA,NA,16.1,13.2,1.13
2006-12-20,25,4.86,NA,NA,NA,NA,NA,16.2,12.9,1.22
2006-12-21,25.2,4.84,NA,NA,NA,NA,NA,15.2,13,1.17
2006-12-22,25,8.45,NA,NA,NA,NA,NA,16.1,12.9,1.12
2006-12-23,24.8,4.81,NA,NA,NA,NA,NA,15.6,13,1.14
2006-12-24,25.2,8.34,NA,NA,NA,NA,NA,16.1,13,1.13
2006-12-25,24.9,8.41,NA,NA,NA,NA,NA,16.1,12.9,1.13
2006-12-26,25.02,4.84,NA,NA,NA,NA,NA,16.2,12.9,1.14
2006-12-27,24.1,4.81,NA,NA,NA,NA,NA,15.8,12.9,1.17
2006-12-28,25.1,4.84,NA,NA,NA,NA,NA,16.2,12.9,1.13
2006-12-29,24.8,8.43,NA,NA,NA,NA,NA,16,13,1.12
2006-12-30,23.6,4.84,NA,NA,NA,NA,NA,15.6,13.1,1.13
2006-12-31,24.85,4.81,NA,NA,NA,NA,NA,15.81,12.66,1.13
2007-01-01,28.09,8.76,NA,NA,NA,NA,NA,14.98,9.83,1.13
2007-01-02,27.87,4.77,NA,NA,NA,NA,NA,14.81,9.81,1.13
2007-01-03,27.73,4.84,NA,NA,NA,NA,NA,12.45,9.73,1.14
2007-01-04,27.85,8.28,NA,NA,NA,NA,NA,14.9,9.77,1.18
2007-01-05,27.45,4.82,NA,NA,NA,NA,NA,14.75,9.85,1.17
2007-01-06,27.6,4.82,NA,NA,NA,NA,NA,14.54,9.8,1.13
2007-01-07,27.9,8.33,NA,NA,NA,NA,NA,14.71,9.49,1.13
2007-01-08,28.21,4.83,NA,NA,NA,NA,NA,14.91,10.08,1.15
2007-01-09,28.12,4.81,NA,NA,NA,NA,NA,15.1,9.16,1.15
2007-01-10,33.01,8.31,NA,NA,NA,NA,NA,14.93,9.84,1.13
2007-01-11,32.69,4.78,NA,NA,NA,NA,NA,15.03,10.01,1.15
2007-01-12,33.25,4.74,NA,NA,NA,NA,NA,14.02,9.75,1.14
2007-01-13,32.52,8.4,NA,NA,NA,NA,NA,14.53,9.75,1.11
2007-01-14,32.45,4.79,NA,NA,NA,NA,NA,14.68,9.62,1.11
2007-01-15,33.03,4.63,NA,NA,NA,NA,NA,14.7,10.22,1.18
2007-01-16,27.74,8.41,NA,NA,NA,NA,NA,14.9,9.84,1.16
2007-01-17,26.72,4.77,NA,NA,NA,NA,NA,13.94,9.74,1.14
2007-01-18,27.97,4.71,NA,NA,NA,NA,NA,14.96,10.02,1.15
2007-01-19,28.5,8.3,NA,NA,NA,NA,NA,14.8,9.88,1.13
2007-01-20,28.17,4.82,NA,NA,NA,NA,NA,15.8,9.83,1.15
2007-01-21,28.02,4.8,NA,NA,NA,NA,NA,13.84,9.79,1.14
2007-01-22,27.75,8.25,NA,NA,NA,NA,NA,15.11,8.92,1.17
2007-01-23,27.57,4.79,NA,NA,NA,NA,NA,15.02,9.77,1.17
2007-01-24,28.05,4.79,NA,NA,NA,NA,NA,15.03,9.74,1.15
2007-01-25,28.1,8.32,NA,NA,NA,NA,NA,15.11,9.87,1.13
2007-01-26,27.54,4.78,NA,NA,NA,NA,NA,14.97,10.03,1.14
2007-01-27,27.83,4.78,NA,NA,NA,NA,NA,14.9,10.47,1.12
2007-01-28,28.25,4.78,NA,NA,NA,NA,NA,15.15,10.17,1.14
2007-01-29,27.93,9.13,NA,NA,NA,NA,NA,15.08,10.03,1.14
2007-01-30,28.29,4.8,NA,NA,NA,NA,NA,15.29,10.03,1.19
2007-01-31,28.03,4.78,NA,NA,NA,NA,NA,15.18,10.1,1.13
2007-02-01,26.91,8.69,NA,NA,NA,NA,NA,15.12,11.07,1.21
2007-02-02,26.35,4.77,NA,NA,NA,NA,NA,15.14,12.2,1.06
2007-02-03,26.69,4.81,NA,NA,NA,NA,NA,15.26,10.94,1.19
2007-02-04,26.15,11.57,NA,NA,NA,NA,NA,13.4,10.89,1.32
2007-02-05,27.09,4.84,NA,NA,NA,NA,NA,17.11,10.78,1.1
2007-02-06,27.02,4.81,NA,NA,NA,NA,NA,20.1,11.09,1.18
2007-02-07,26.64,4.78,NA,NA,NA,NA,NA,19.75,11.15,1.07
2007-02-08,26.81,4.83,NA,NA,NA,NA,NA,19.45,11.43,1.11
2007-02-09,28.1,4.86,NA,NA,NA,NA,NA,19.99,10.99,1.09
2007-02-10,26.87,8.16,NA,NA,NA,NA,NA,19.91,10.92,1.08
2007-02-11,26.01,4.79,NA,NA,NA,NA,NA,19.97,11.07,1.08
2007-02-12,26.4,4.76,NA,NA,NA,NA,NA,19.78,11.12,1.15
2007-02-13,32.55,8.28,NA,NA,NA,NA,NA,15.03,11.08,1.1
2007-02-14,30.95,4.68,NA,NA,NA,NA,NA,14.86,11.06,1.08
2007-02-15,32.17,4.78,NA,NA,NA,NA,NA,15.06,11.25,1.09
2007-02-16,26.11,8.39,NA,NA,NA,NA,NA,14.89,11.5,1.1
2007-02-17,26.95,5.11,NA,NA,NA,NA,NA,14.96,11.1,1.12
2007-02-18,27.04,4.69,NA,NA,NA,NA,NA,14.76,11.06,1.09
2007-02-19,26.77,4.69,NA,NA,NA,NA,NA,14.18,10.79,1.07
2007-02-20,26.88,8.2,NA,NA,NA,NA,NA,15.26,10.92,1.15
2007-02-21,27.01,4.74,NA,NA,NA,NA,NA,15.13,11.14,1.19
2007-02-22,26.93,4.78,NA,NA,NA,NA,NA,14.96,11.37,1.11
2007-02-23,26.68,8.38,NA,NA,NA,NA,NA,15.13,11.08,1.14
2007-02-24,28.32,4.78,NA,NA,NA,NA,NA,14.23,11.02,1.1
2007-02-25,26.98,4.78,NA,NA,NA,NA,NA,15.09,10.72,1.12
2007-02-26,27.19,9.29,NA,NA,NA,NA,NA,14.93,11.05,1.08
2007-02-27,27,5.14,NA,NA,NA,NA,NA,14.69,11.13,1.01
2007-02-28,27.9,4.75,NA,NA,NA,NA,NA,14.32,11.13,1.21
2007-03-01,27.03,4.77,NA,NA,NA,NA,NA,14.94,10.73,1.2
2007-03-02,26.94,10.08,NA,NA,NA,NA,NA,15.01,11.09,1.2
2007-03-03,26.97,4.75,NA,NA,NA,NA,NA,14.88,10.86,1.19
2007-03-04,26.95,5.07,NA,NA,NA,NA,NA,14.6,11.09,1.12
2007-03-05,26.83,8.58,NA,NA,NA,NA,NA,14.95,51.45,1.01
2007-03-06,26.99,4.99,NA,NA,NA,NA,NA,15.01,83.26,1.22
2007-03-07,26.92,4.78,NA,NA,NA,NA,NA,14.83,83.76,1.18
2007-03-08,27.95,8.3,NA,NA,NA,NA,NA,14.38,83.76,1.17
2007-03-09,26.92,4.78,NA,NA,NA,NA,NA,15,84.73,1.13
2007-03-10,26.5,5.07,NA,NA,NA,NA,NA,14.91,85.99,1.08
2007-03-11,27.06,8.35,NA,NA,NA,NA,NA,14.98,89.23,1.14
2007-03-12,26.85,4.78,NA,NA,NA,NA,NA,14.56,46.6,1.11
2007-03-13,26.98,4.7,NA,NA,NA,NA,NA,15.21,47.05,1.13
2007-03-14,30.8,8.35,NA,NA,NA,NA,NA,14.99,47.31,1.12
2007-03-15,29.29,3.47,NA,NA,NA,NA,NA,15,47.73,1.12
2007-03-16,27.57,4.78,NA,NA,NA,NA,NA,14.61,48.18,1.15
2007-03-17,26.85,8.24,NA,NA,NA,NA,NA,14.8,23.55,1.11
2007-03-18,26.81,4.78,NA,NA,NA,NA,NA,15.05,23.78,1.14
2007-03-19,26.83,4.77,NA,NA,NA,NA,NA,14.94,23.53,1.11
2007-03-20,27.41,8.38,NA,NA,NA,NA,NA,14.27,23.82,1.1
2007-03-21,27.25,4.78,NA,NA,NA,NA,NA,15.17,23.79,1.13
2007-03-22,26.93,4.77,NA,NA,NA,NA,NA,14.99,23.32,1.14
2007-03-23,27.25,8.3,NA,NA,NA,NA,NA,14.94,25.97,1.13
2007-03-24,26.93,4.72,NA,NA,NA,NA,NA,14.71,24.35,1.17
2007-03-25,27.12,4.76,NA,NA,NA,NA,NA,14.84,24.27,1.17
2007-03-26,26.93,8.23,NA,NA,NA,NA,NA,14.83,23.61,1.16
2007-03-27,26.99,4.73,NA,NA,NA,NA,NA,14.99,24.41,1.16
2007-03-28,26.9,4.75,NA,NA,NA,NA,NA,14.86,24.03,1.2
2007-03-29,26.92,8.29,NA,NA,NA,NA,NA,15.04,24.12,1.17
2007-03-30,26.97,4.75,NA,NA,NA,NA,NA,14.88,24.07,1.27
2007-03-31,27.06,4.78,NA,NA,NA,NA,NA,14.38,24.03,1.64
2007-04-01,25.2,4.79,NA,NA,NA,NA,NA,14.68,13.07,1.66
2007-04-02,26.05,8.3,NA,NA,NA,NA,NA,15.03,13.09,1.7
2007-04-03,26.98,4.78,NA,NA,NA,NA,NA,14.97,13.01,1.68
2007-04-04,27.02,4.77,NA,NA,NA,NA,NA,14.96,12.96,1.69
2007-04-05,26.62,8.39,NA,NA,NA,NA,NA,14.8,13.02,1.7
2007-04-06,26.93,4.8,NA,NA,NA,NA,NA,14.99,13.14,1.7
2007-04-07,27.54,4.8,NA,NA,NA,NA,NA,14.87,13.03,1.68
2007-04-08,26.86,8.3,NA,NA,NA,NA,NA,14.95,12.91,1.69
2007-04-09,26.16,4.78,NA,NA,NA,NA,NA,14.74,12.92,1.75
2007-04-10,27.19,4.79,NA,NA,NA,NA,NA,15.02,13.04,1.69
2007-04-11,34.93,8.31,NA,NA,NA,NA,NA,15.24,13.13,1.67
2007-04-12,33.8,4.8,NA,NA,NA,NA,NA,14.98,12.94,1.72
2007-04-13,34.99,8.32,NA,NA,NA,NA,NA,14.92,12.68,1.69
2007-04-14,35.03,4.79,NA,NA,NA,NA,NA,14.95,13.12,1.69
2007-04-15,34.96,4.77,NA,NA,NA,NA,NA,14.96,13.08,1.69
2007-04-16,34.8,10.07,NA,NA,NA,NA,NA,15,12.85,1.66
2007-04-17,34.28,4.79,NA,NA,NA,NA,NA,14.79,13,1.66
2007-04-18,35.08,4.78,NA,NA,NA,NA,NA,14.95,13.13,1.63
2007-04-19,35,4.79,NA,NA,NA,NA,NA,15.02,13.03,1.64
2007-04-20,34.08,8.32,NA,NA,NA,NA,NA,15.06,12.84,1.59
2007-04-21,34.72,4.77,NA,NA,NA,NA,NA,14.76,12.95,1.64
2007-04-22,35.06,4.78,NA,NA,NA,NA,NA,15,13.09,1.67
2007-04-23,34.8,8.32,NA,NA,NA,NA,NA,14.85,13.15,1.68
2007-04-24,35.02,4.72,NA,NA,NA,NA,NA,15.05,12.95,1.7
2007-04-25,35.15,4.75,NA,NA,NA,NA,NA,14.57,13.04,1.72
2007-04-26,35.08,7.34,NA,NA,NA,NA,NA,15,13.87,1.76
2007-04-27,34.8,4.59,NA,NA,NA,NA,NA,14.92,12.98,1.79
2007-04-28,34.46,4.58,NA,NA,NA,NA,NA,15.12,13.05,1.84
2007-04-29,35.19,7.14,NA,NA,NA,NA,NA,14.96,13.11,1.79
2007-04-30,34.87,4.58,NA,NA,NA,NA,NA,15.02,12.97,1.83
2007-05-01,37.74,4.57,NA,NA,NA,NA,NA,16.02,20.02,1.82
2007-05-02,37.04,8.06,NA,NA,NA,NA,NA,14.93,19.96,1.82
2007-05-03,37.83,4.57,NA,NA,NA,NA,NA,15.05,20.13,1.82
2007-05-04,37.88,4.59,NA,NA,NA,NA,NA,15.26,20.05,1.78
2007-05-05,37.82,8.09,NA,NA,NA,NA,NA,15.03,19.88,1.8
2007-05-06,37.9,4.55,NA,NA,NA,NA,NA,14.94,20.12,1.8
2007-05-07,38.27,4.58,NA,NA,NA,NA,NA,14.95,20.05,1.79
2007-05-08,36.1,4.82,NA,NA,NA,NA,NA,14.95,20.09,1.86
2007-05-09,37.97,4.55,NA,NA,NA,NA,NA,14.93,20.06,1.83
2007-05-10,37.03,4.57,NA,NA,NA,NA,NA,15.01,19.93,1.79
2007-05-11,37.98,9.31,NA,NA,NA,NA,NA,15.03,20.12,1.79
2007-05-12,37.58,4.59,NA,NA,NA,NA,NA,14.81,20.1,1.8
2007-05-13,38,4.77,NA,NA,NA,NA,NA,15.07,20,1.8
2007-05-14,37.47,7.59,NA,NA,NA,NA,NA,15,20.18,1.75
2007-05-15,37.82,4.62,NA,NA,NA,NA,NA,15.01,20.09,1.81
2007-05-16,38.19,4.68,NA,NA,NA,NA,NA,15.23,20.06,1.82
2007-05-17,38.05,8.29,NA,NA,NA,NA,NA,15.16,20.17,1.8
